공포 확률,중립 확률,탐욕 확률,공포탐욕지수
0.3459,0.3862,0.2679,46.1
0.1273,0.7996,0.0731,47.29
0.0297,0.4245,0.5459,75.81
0.0407,0.1649,0.7944,87.68
0.0947,0.7956,0.1097,50.75
0.2645,0.6171,0.1184,42.7
0.1244,0.6553,0.2202,54.79
0.1765,0.6913,0.1321,47.78
0.0348,0.9391,0.0261,49.56
0.0407,0.8499,0.1094,53.44
0.133,0.8029,0.0641,46.55
0.1871,0.6858,0.127,46.99
0.0788,0.9003,0.0209,47.1
0.3758,0.3519,0.2723,44.83
0.3865,0.3804,0.233,42.32
0.0638,0.8842,0.052,49.41
0.0354,0.9319,0.0326,49.86
0.035,0.1608,0.8043,88.47
0.0435,0.8575,0.099,52.77
0.1347,0.7843,0.081,47.31
0.32,0.5502,0.1299,40.49
0.0419,0.9402,0.0179,48.8
0.1051,0.7833,0.1116,50.33
0.4741,0.347,0.1789,35.24
0.0614,0.9103,0.0283,48.35
0.0262,0.9597,0.0141,49.39
0.0572,0.9063,0.0365,48.97
0.0296,0.9505,0.0199,49.52
0.0353,0.1344,0.8302,89.74
0.042,0.9373,0.0207,48.94
0.0464,0.9344,0.0192,48.64
0.0726,0.829,0.0984,51.29
0.0447,0.5589,0.3965,67.59
0.1014,0.812,0.0866,49.26
0.0315,0.936,0.0325,50.05
0.0626,0.8794,0.058,49.77
0.1997,0.471,0.3294,56.48
0.0254,0.9543,0.0203,49.74
0.0954,0.7463,0.1583,53.14
0.2091,0.2159,0.575,68.29
0.4216,0.4164,0.1621,37.02
0.1335,0.6789,0.1876,52.7
0.1317,0.8192,0.0491,45.87
0.034,0.9345,0.0315,49.87
0.2214,0.448,0.3306,55.46
0.3146,0.2746,0.4107,54.81
0.0329,0.9524,0.0147,49.09
0.1942,0.6524,0.1534,47.96
0.1151,0.766,0.1189,50.19
0.1989,0.3024,0.4986,64.99
0.084,0.8384,0.0776,49.68
0.0318,0.9404,0.0279,49.8
0.3606,0.2909,0.3485,49.39
0.2262,0.5815,0.1923,48.3
0.0293,0.1596,0.8111,89.09
0.2927,0.5063,0.201,45.42
0.0267,0.0925,0.8807,92.7
0.1375,0.5488,0.3137,58.81
0.15,0.5044,0.3456,59.78
0.0425,0.9265,0.031,49.43
0.1147,0.084,0.8013,84.33
0.0878,0.8113,0.1009,50.66
0.124,0.7797,0.0963,48.62
0.2076,0.2677,0.5247,65.86
0.0209,0.0715,0.9075,94.33
0.104,0.7608,0.1352,51.56
0.1018,0.7499,0.1483,52.33
0.0312,0.9442,0.0246,49.67
0.0696,0.8568,0.0736,50.2
0.1548,0.1199,0.7253,78.52
0.3091,0.3086,0.3823,53.66
0.0606,0.8517,0.0876,51.35
0.2784,0.5047,0.2169,46.92
0.1452,0.8027,0.0521,45.34
0.1249,0.7134,0.1617,51.84
0.0912,0.8691,0.0396,47.42
0.0771,0.8315,0.0914,50.71
0.0197,0.933,0.0473,51.38
0.028,0.047,0.925,94.85
0.49,0.3101,0.1999,35.5
0.0466,0.9206,0.0328,49.31
0.0525,0.93,0.0175,48.25
0.0373,0.9331,0.0296,49.61
0.1613,0.6994,0.1393,48.9
0.217,0.4914,0.2916,53.73
0.0649,0.8616,0.0736,50.43
0.171,0.5562,0.2728,55.09
0.0331,0.1135,0.8534,91.02
0.026,0.9517,0.0223,49.81
0.0707,0.8958,0.0334,48.14
0.029,0.9349,0.0361,50.35
0.1841,0.6734,0.1425,47.92
0.1182,0.8219,0.06,47.09
0.1392,0.7332,0.1276,49.42
0.3097,0.5627,0.1277,40.9
0.0683,0.8146,0.1171,52.44
0.096,0.8455,0.0585,48.12
0.0656,0.7539,0.1805,55.74
0.0607,0.4318,0.5075,72.34
0.0218,0.9451,0.0332,50.57
0.1416,0.7166,0.1418,50.01
0.0377,0.9254,0.0369,49.96
0.0381,0.9456,0.0163,48.91
0.1218,0.7751,0.103,49.06
0.4965,0.2708,0.2327,36.81
0.0666,0.8871,0.0464,48.99
0.1066,0.8351,0.0583,47.59
0.2062,0.6528,0.1409,46.74
0.1781,0.7485,0.0734,44.76
0.3457,0.243,0.4113,53.28
0.0438,0.9411,0.0151,48.56
0.1841,0.4832,0.3327,57.43
0.0332,0.9301,0.0367,50.18
0.0783,0.8919,0.0298,47.58
0.0258,0.9617,0.0125,49.33
0.1529,0.791,0.0561,45.16
0.0926,0.8449,0.0625,48.5
0.0962,0.8297,0.0741,48.9
0.0351,0.9507,0.0142,48.96
0.1172,0.7964,0.0864,48.46
0.1901,0.5604,0.2495,52.97
0.11,0.8452,0.0448,46.74
0.022,0.9226,0.0553,51.67
0.2933,0.6297,0.0771,39.19
0.2346,0.5126,0.2527,50.91
0.17,0.4603,0.3697,59.99
0.1041,0.828,0.0679,48.19
0.1757,0.2892,0.535,67.97
0.3387,0.3257,0.3357,49.85
0.0457,0.7759,0.1784,56.63
0.1898,0.6712,0.139,47.46
0.0596,0.856,0.0844,51.24
0.0407,0.9231,0.0362,49.78
0.0638,0.8899,0.0463,49.12
0.1274,0.6824,0.1902,53.14
0.1415,0.7731,0.0854,47.2
0.2068,0.7134,0.0798,43.65
0.0471,0.6238,0.3292,64.1
0.0254,0.9611,0.0136,49.41
0.0572,0.9197,0.0231,48.3
0.1001,0.8154,0.0845,49.22
0.2083,0.6284,0.1633,47.75
0.6374,0.2415,0.1211,24.18
0.066,0.9019,0.0321,48.3
0.2199,0.3087,0.4714,62.57
0.0256,0.9153,0.0592,51.68
0.0538,0.886,0.0602,50.32
0.0703,0.8393,0.0904,51.0
0.2004,0.5469,0.2527,52.62
0.1341,0.8243,0.0416,45.37
0.0359,0.9209,0.0432,50.37
0.0494,0.9264,0.0241,48.74
0.2481,0.2092,0.5426,64.72
0.0799,0.7165,0.2036,56.18
0.1145,0.8283,0.0572,47.13
0.0332,0.9551,0.0117,48.93
0.0483,0.9323,0.0194,48.55
0.0465,0.9247,0.0289,49.12
0.4125,0.3422,0.2453,41.64
0.0442,0.9078,0.048,50.19
0.0887,0.887,0.0243,46.78
0.0818,0.8212,0.097,50.76
0.1248,0.7942,0.081,47.81
0.359,0.1805,0.4605,55.07
0.2341,0.1698,0.5961,68.1
0.3037,0.3205,0.3757,53.6
0.2346,0.2283,0.5371,65.13
0.0576,0.8587,0.0836,51.3
0.181,0.2052,0.6138,71.64
0.1335,0.764,0.1025,48.45
0.5963,0.3313,0.0724,23.8
0.3403,0.288,0.3716,51.57
0.0879,0.8805,0.0316,47.19
0.2214,0.5547,0.2239,50.13
0.1175,0.797,0.0855,48.4
0.1212,0.8101,0.0687,47.37
0.2881,0.5893,0.1227,41.73
0.1393,0.7966,0.0642,46.25
0.1523,0.7867,0.061,45.43
0.0294,0.8855,0.0851,52.79
0.0743,0.8869,0.0387,48.22
0.0675,0.8296,0.1029,51.77
0.06,0.8426,0.0974,51.87
0.1624,0.6927,0.1449,49.13
0.0226,0.0896,0.8878,93.26
0.0856,0.841,0.0734,49.39
0.3115,0.4616,0.2269,45.77
0.114,0.8256,0.0604,47.32
0.5293,0.2668,0.2039,33.73
0.1443,0.6333,0.2224,53.91
0.0307,0.9207,0.0487,50.9
0.0895,0.6334,0.2771,59.38
0.0884,0.7423,0.1693,54.05
0.0718,0.8334,0.0947,51.15
0.0565,0.9086,0.0349,48.92
0.1947,0.6775,0.1278,46.66
0.0984,0.7585,0.1431,52.23
0.0228,0.9432,0.034,50.56
0.1857,0.6973,0.117,46.56
0.0258,0.9617,0.0125,49.33
0.0333,0.9456,0.0211,49.39
0.2739,0.2543,0.4718,59.89
0.0602,0.9082,0.0316,48.57
0.3834,0.3456,0.271,44.38
0.0475,0.8519,0.1006,52.65
0.3864,0.2848,0.3288,47.12
0.0176,0.0753,0.9071,94.48
0.031,0.9431,0.0259,49.74
0.1642,0.7218,0.1139,47.48
0.1882,0.7263,0.0855,44.87
0.0313,0.3489,0.6198,79.42
0.0814,0.8873,0.0312,47.49
0.0354,0.9502,0.0144,48.95
0.1106,0.8062,0.0832,48.63
0.0206,0.8947,0.0847,53.21
0.1659,0.7707,0.0634,44.88
0.3614,0.5609,0.0778,35.82
0.0551,0.918,0.027,48.59
0.2615,0.5672,0.1713,45.49
0.0942,0.7554,0.1503,52.8
0.1194,0.8348,0.0458,46.32
0.2139,0.6751,0.111,44.85
0.0636,0.8465,0.0898,51.31
0.1175,0.8306,0.0519,46.72
0.0366,0.9428,0.0206,49.2
0.0749,0.8915,0.0336,47.93
0.074,0.9016,0.0244,47.52
0.0513,0.9271,0.0216,48.52
0.0517,0.9019,0.0464,49.74
0.0762,0.66,0.2638,59.38
0.1528,0.4519,0.3953,62.13
0.1775,0.7685,0.054,43.82
0.3653,0.5046,0.1301,38.24
0.038,0.4822,0.4798,72.09
0.3626,0.3025,0.3349,48.62
0.0725,0.8805,0.047,48.73
0.2059,0.7311,0.0631,42.86
0.1019,0.6563,0.2419,57.0
0.1148,0.1074,0.7778,83.15
0.0234,0.9638,0.0128,49.47
0.076,0.889,0.035,47.95
0.1012,0.8299,0.0689,48.38
0.0811,0.8157,0.1032,51.1
0.3239,0.5621,0.1139,39.5
0.0436,0.9328,0.0236,49.0
0.3333,0.513,0.1537,41.02
0.0941,0.8599,0.0459,47.59
0.1627,0.5204,0.3169,57.71
0.2004,0.6368,0.1628,48.12
0.2214,0.6863,0.0923,43.54
0.0729,0.7874,0.1397,53.34
0.3376,0.4303,0.232,44.72
0.1561,0.7886,0.0553,44.96
0.2409,0.6638,0.0952,42.72
0.0787,0.7761,0.1451,53.32
0.3778,0.2739,0.3483,48.52
0.1643,0.7411,0.0946,46.52
0.1443,0.7869,0.0688,46.22
0.0504,0.9281,0.0215,48.56
0.1357,0.7678,0.0965,48.04
0.0964,0.8371,0.0665,48.51
0.1603,0.7976,0.0421,44.09
0.0368,0.935,0.0282,49.57
0.1414,0.7468,0.1118,48.52
0.1818,0.7285,0.0897,45.39
0.0257,0.8907,0.0836,52.89
0.2752,0.2302,0.4946,60.97
0.1783,0.712,0.1097,46.57
0.0773,0.1763,0.7465,83.46
0.1149,0.6693,0.2157,55.04
0.0645,0.4762,0.4593,69.74
0.248,0.4878,0.2642,50.81
0.0419,0.9306,0.0274,49.28
0.0805,0.8471,0.0724,49.6
0.068,0.6934,0.2385,58.53
0.3811,0.2634,0.3555,48.72
0.0159,0.9478,0.0363,51.02
0.3268,0.5862,0.087,38.01
0.2646,0.423,0.3124,52.39
0.0226,0.9254,0.052,51.47
0.3791,0.2901,0.3308,47.59
0.0542,0.5284,0.4174,68.16
0.3293,0.5399,0.1309,40.08
0.0613,0.8047,0.1339,53.63
0.3518,0.4825,0.1656,40.69
0.2874,0.3592,0.3535,53.3
0.0678,0.6319,0.3003,61.62
0.0669,0.8665,0.0666,49.98
0.0689,0.8387,0.0924,51.18
0.1841,0.7462,0.0698,44.29
0.4692,0.3974,0.1335,33.22
0.0653,0.8797,0.0549,49.48
0.068,0.8212,0.1109,52.15
0.2258,0.5152,0.259,51.66
0.0879,0.8386,0.0735,49.28
0.2443,0.6855,0.0703,41.3
0.3454,0.4762,0.1784,41.65
0.1099,0.8528,0.0374,46.37
0.4632,0.1811,0.3557,44.63
0.0245,0.9369,0.0386,50.7
0.0735,0.8226,0.1039,51.52
0.0723,0.7468,0.1809,55.43
0.2599,0.5283,0.2119,47.6
0.2312,0.682,0.0868,42.78
0.0365,0.8949,0.0686,51.61
0.0401,0.907,0.0529,50.64
0.1465,0.2223,0.6312,74.23
0.211,0.2444,0.5446,66.68
0.0846,0.8121,0.1033,50.93
0.228,0.2343,0.5377,65.49
0.0561,0.8689,0.0749,50.94
0.1098,0.8227,0.0675,47.88
0.0672,0.6445,0.2883,61.06
0.1438,0.7742,0.0819,46.9
0.0705,0.9125,0.0171,47.33
0.1033,0.8062,0.0905,49.36
0.0216,0.09,0.8884,93.34
0.0393,0.9351,0.0256,49.31
0.253,0.5994,0.1476,44.73
0.4638,0.2068,0.3295,43.28
0.0528,0.8261,0.1211,53.41
0.0781,0.8219,0.1,51.1
0.1697,0.757,0.0733,45.18
0.0769,0.6085,0.3146,61.88
0.0606,0.8919,0.0475,49.35
0.0477,0.9186,0.0337,49.3
0.0742,0.9049,0.0209,47.33
0.0677,0.5787,0.3536,64.29
0.1176,0.7344,0.148,51.52
0.3211,0.1283,0.5506,61.48
0.1067,0.7338,0.1595,52.64
0.2519,0.6046,0.1435,44.58
0.2571,0.1986,0.5443,64.36
0.0665,0.8955,0.0379,48.57
0.0311,0.9438,0.0251,49.7
0.0429,0.9397,0.0174,48.73
0.043,0.7618,0.1952,57.61
0.1282,0.7997,0.0721,47.19
0.0194,0.0607,0.9199,95.02
0.0206,0.9582,0.0212,50.03
0.0348,0.9049,0.0603,51.27
0.0955,0.7995,0.105,50.47
0.0998,0.8315,0.0687,48.45
0.0522,0.9233,0.0245,48.61
0.1186,0.4306,0.4508,66.61
0.1203,0.596,0.2837,58.17
0.1197,0.8337,0.0466,46.34
0.0721,0.8997,0.0282,47.81
0.1325,0.7947,0.0729,47.02
0.0537,0.9018,0.0444,49.54
0.102,0.858,0.0399,46.9
0.0447,0.9388,0.0165,48.59
0.2418,0.5685,0.1897,47.4
0.0329,0.9554,0.0117,48.94
0.0689,0.4051,0.5259,72.85
0.0633,0.8821,0.0547,49.57
0.2431,0.6676,0.0892,42.3
0.0494,0.9364,0.0142,48.24
0.3706,0.4085,0.2209,42.52
0.2801,0.603,0.1168,41.84
0.0368,0.9511,0.0121,48.77
0.0379,0.9465,0.0156,48.89
0.1352,0.7544,0.1104,48.76
0.0506,0.8963,0.0531,50.13
0.1933,0.5692,0.2375,52.21
0.0801,0.7564,0.1635,54.17
0.2083,0.6591,0.1325,46.21
0.0985,0.8159,0.0856,49.35
0.1209,0.5512,0.3279,60.35
0.0249,0.3104,0.6647,81.99
0.2963,0.2023,0.5014,60.26
0.6078,0.3158,0.0765,23.44
0.1521,0.7875,0.0603,45.41
0.0649,0.8999,0.0353,48.52
0.0419,0.9258,0.0324,49.53
0.1332,0.8059,0.0609,46.38
0.404,0.429,0.167,38.15
0.0216,0.0733,0.9051,94.18
0.0693,0.8786,0.0522,49.14
0.1137,0.5942,0.2921,58.92
0.0997,0.7685,0.1318,51.61
0.1042,0.7997,0.0961,49.59
0.1235,0.7857,0.0907,48.36
0.0609,0.8977,0.0414,49.02
0.0597,0.9124,0.0279,48.41
0.0221,0.89,0.0879,53.29
0.4098,0.213,0.3772,48.37
0.0453,0.9153,0.0394,49.71
0.0476,0.9371,0.0153,48.39
0.451,0.407,0.1419,34.55
0.1057,0.064,0.8304,86.24
0.0574,0.8294,0.1132,52.79
0.0722,0.7902,0.1376,53.27
0.0362,0.9373,0.0265,49.51
0.0572,0.9063,0.0365,48.96
0.1078,0.7851,0.1072,49.97
0.0315,0.9129,0.0556,51.21
0.0409,0.932,0.027,49.3
0.032,0.904,0.0641,51.61
0.0962,0.6406,0.2632,58.35
0.3175,0.4386,0.2439,46.32
0.1475,0.7172,0.1352,49.39
0.1416,0.7132,0.1452,50.18
0.2277,0.4199,0.3523,56.23
0.5366,0.2473,0.2161,33.97
0.2809,0.6236,0.0956,40.73
0.2465,0.6733,0.0802,41.68
0.0512,0.8867,0.0621,50.54
0.1911,0.5089,0.3,55.44
0.0447,0.9205,0.0348,49.5
0.0758,0.9019,0.0223,47.33
0.3549,0.5571,0.0879,36.65
0.107,0.8641,0.0289,46.09
0.0661,0.108,0.8259,87.99
0.0611,0.9128,0.0261,48.25
0.1116,0.2608,0.6276,75.8
0.0296,0.9332,0.0372,50.38
0.0303,0.9421,0.0276,49.86
0.1214,0.777,0.1016,49.01
0.2783,0.5519,0.1698,44.57
0.06,0.8532,0.0868,51.34
0.1343,0.8218,0.0439,45.48
0.5393,0.1423,0.3184,38.95
0.0473,0.778,0.1747,56.37
0.0365,0.9069,0.0566,51.0
0.0485,0.7668,0.1847,56.81
0.4018,0.1402,0.458,52.81
0.1065,0.8655,0.028,46.07
0.0354,0.9502,0.0144,48.95
0.0956,0.8186,0.0858,49.51
0.0225,0.9642,0.0134,49.55
0.1569,0.73,0.1131,47.81
0.2014,0.7103,0.0883,44.35
0.1797,0.707,0.1133,46.68
0.4047,0.4863,0.109,35.22
0.0464,0.9308,0.0227,48.82
0.2434,0.5266,0.23,49.33
0.1705,0.7173,0.1122,47.08
0.4275,0.5031,0.0694,32.09
0.0724,0.7047,0.2229,57.52
0.2575,0.5717,0.1709,45.67
0.4321,0.4028,0.1651,36.65
0.0239,0.962,0.0141,49.51
0.3784,0.192,0.4296,52.56
0.0354,0.9502,0.0144,48.95
0.29,0.3952,0.3148,51.24
0.0529,0.9276,0.0195,48.33
0.0246,0.9612,0.0141,49.48
0.0268,0.9575,0.0158,49.45
0.0261,0.9452,0.0287,50.13
0.1983,0.6846,0.1171,45.94
0.2113,0.4764,0.3123,55.05
0.3036,0.5225,0.1739,43.52
0.0262,0.9597,0.0141,49.39
0.3214,0.5977,0.081,37.98
0.1335,0.789,0.0775,47.2
0.0808,0.8039,0.1153,51.73
0.1001,0.8191,0.0808,49.03
0.0764,0.2795,0.6441,78.38
0.3058,0.5588,0.1354,41.48
0.0244,0.9543,0.0213,49.84
0.02,0.0776,0.9025,94.13
0.1211,0.7584,0.1204,49.97
0.3162,0.4031,0.2807,48.22
0.0354,0.9502,0.0144,48.95
0.0662,0.9139,0.0199,47.68
0.3331,0.5774,0.0895,37.82
0.071,0.8866,0.0423,48.57
0.4861,0.2471,0.2668,39.04
0.1193,0.7274,0.1533,51.7
0.0693,0.8892,0.0415,48.61
0.0401,0.9287,0.0312,49.55
0.1924,0.5534,0.2542,53.09
0.0265,0.9044,0.0691,52.13
0.2137,0.6844,0.1019,44.41
0.0492,0.9215,0.0293,49.0
0.3774,0.5482,0.0744,34.85
0.3431,0.159,0.4979,57.74
0.1107,0.8373,0.052,47.06
0.2634,0.5873,0.1493,44.29
0.2038,0.718,0.0783,43.72
0.0546,0.8757,0.0697,50.75
0.1683,0.7635,0.0682,45.0
0.0468,0.8761,0.0771,51.51
0.1401,0.7582,0.1017,48.08
0.3387,0.5567,0.1046,38.29
0.3354,0.2942,0.3704,51.75
0.0472,0.882,0.0708,51.18
0.2704,0.4866,0.243,48.63
0.1469,0.7721,0.081,46.71
0.0234,0.9638,0.0128,49.47
0.0664,0.8917,0.0419,48.78
0.1014,0.1441,0.7545,82.65
0.0329,0.8471,0.1199,54.35
0.0838,0.8648,0.0514,48.38
0.0409,0.9363,0.0228,49.1
0.1756,0.3682,0.4562,64.03
0.1966,0.6399,0.1635,48.35
0.0502,0.742,0.2078,57.88
0.0674,0.9061,0.0265,47.96
0.1169,0.7749,0.1082,49.57
0.1408,0.7947,0.0645,46.18
0.2356,0.631,0.1334,44.89
0.3235,0.4123,0.2642,47.03
0.0642,0.7921,0.1437,53.98
0.171,0.4985,0.3304,57.97
0.0407,0.9445,0.0148,48.7
0.0769,0.8793,0.0438,48.35
0.0326,0.914,0.0534,51.04
0.2565,0.1945,0.549,64.63
0.0427,0.9264,0.0309,49.41
0.0302,0.1211,0.8487,90.92
0.1191,0.8086,0.0723,47.66
0.2959,0.5462,0.1579,43.1
0.0949,0.8504,0.0547,47.99
0.0705,0.4641,0.4654,69.74
0.3358,0.2581,0.4061,53.51
0.2775,0.3425,0.38,55.12
0.0864,0.892,0.0216,46.76
0.0282,0.8988,0.073,52.24
0.0252,0.9625,0.0123,49.36
0.0246,0.0479,0.9276,95.15
0.0986,0.6746,0.2269,56.42
0.1093,0.8204,0.0702,48.05
0.0287,0.9596,0.0116,49.14
0.0713,0.7626,0.1661,54.74
0.1303,0.7744,0.0953,48.25
0.2566,0.6885,0.0549,39.91
0.198,0.6948,0.1073,45.47
0.0606,0.9028,0.0366,48.8
0.0723,0.9046,0.0231,47.54
0.2642,0.652,0.0838,40.98
0.0546,0.8843,0.0611,50.33
0.0503,0.7739,0.1757,56.27
0.0218,0.0954,0.8828,93.05
0.0398,0.4465,0.5137,73.69
0.3017,0.1403,0.558,62.82
0.0889,0.8438,0.0674,48.93
0.0189,0.0681,0.913,94.71
0.0769,0.8899,0.0332,47.82
0.0652,0.8783,0.0565,49.56
0.0662,0.877,0.0568,49.53
0.0337,0.9523,0.014,49.01
0.2471,0.6492,0.1037,42.83
0.4402,0.4574,0.1024,33.11
0.2573,0.6421,0.1006,42.16
0.2832,0.5594,0.1574,43.71
0.0334,0.3243,0.6423,80.44
0.0184,0.0556,0.9261,95.38
0.035,0.0892,0.8758,92.04
0.0938,0.7827,0.1234,51.48
0.0299,0.9476,0.0225,49.63
0.0824,0.8831,0.0345,47.61
0.2473,0.4555,0.2972,52.49
0.2035,0.5788,0.2177,50.71
0.0253,0.9351,0.0396,50.72
0.1166,0.7987,0.0847,48.41
0.385,0.2591,0.3559,48.54
0.0957,0.3076,0.5968,75.06
0.1095,0.8307,0.0598,47.52
0.1304,0.5005,0.3692,61.94
0.0652,0.8763,0.0585,49.66
0.093,0.5345,0.3725,63.98
0.0445,0.8586,0.0969,52.62
0.0389,0.9398,0.0213,49.12
0.0295,0.9538,0.0167,49.36
0.2249,0.7103,0.0649,42.0
0.1354,0.8351,0.0295,44.71
0.0779,0.374,0.5481,73.51
0.3301,0.1613,0.5086,58.92
0.0789,0.8612,0.0599,49.05
0.0585,0.8994,0.0422,49.18
0.1203,0.7491,0.1306,50.52
0.2909,0.5215,0.1876,44.84
0.0856,0.8256,0.0888,50.16
0.2769,0.4667,0.2565,48.98
0.034,0.849,0.117,54.15
0.041,0.9437,0.0153,48.72
0.0601,0.7926,0.1473,54.36
0.0902,0.8704,0.0394,47.46
0.081,0.8736,0.0454,48.22
0.1286,0.8366,0.0348,45.31
0.2212,0.7312,0.0476,41.32
0.3481,0.5697,0.0822,36.7
0.4418,0.3258,0.2323,39.53
0.0316,0.8582,0.1102,53.93
0.2893,0.3744,0.3363,52.35
0.0705,0.8826,0.047,48.82
0.0305,0.9542,0.0153,49.24
0.1444,0.7284,0.1272,49.14
0.0354,0.9502,0.0144,48.95
0.0824,0.8551,0.0625,49.01
0.2559,0.643,0.1012,42.27
0.1727,0.7313,0.096,46.16
0.2258,0.332,0.4422,60.82
0.2792,0.607,0.1138,41.73
0.1581,0.7681,0.0738,45.78
0.0723,0.8796,0.0481,48.79
0.1093,0.7524,0.1383,51.45
0.2889,0.2242,0.4869,59.9
0.2895,0.5734,0.1372,42.39
0.0412,0.9433,0.0155,48.72
0.1959,0.6193,0.1849,49.45
0.1146,0.267,0.6184,75.19
0.3359,0.2628,0.4012,53.27
0.0965,0.7953,0.1082,50.58
0.0478,0.9311,0.0211,48.66
0.4388,0.2069,0.3542,45.77
0.0314,0.1874,0.7812,87.49
0.1283,0.2659,0.6058,73.88
0.0826,0.7555,0.1619,53.97
0.0536,0.9086,0.0377,49.21
0.0368,0.9296,0.0336,49.84
0.0751,0.849,0.0758,50.03
0.2817,0.6675,0.0508,38.45
0.0202,0.9621,0.0177,49.88
0.1976,0.7411,0.0613,43.18
0.0547,0.8324,0.1128,52.9
0.0496,0.9302,0.0202,48.53
0.0671,0.9012,0.0318,48.23
0.205,0.306,0.489,64.2
0.0658,0.5323,0.4019,66.81
0.2822,0.1232,0.5946,65.62
0.096,0.7264,0.1775,54.08
0.2161,0.5882,0.1957,48.98
0.1653,0.6642,0.1705,50.26
0.0948,0.8495,0.0557,48.05
0.048,0.8999,0.0521,50.21
0.1238,0.7571,0.1191,49.76
0.0985,0.5968,0.3046,60.3
0.0632,0.8111,0.1257,53.12
0.0857,0.8865,0.0278,47.11
0.1747,0.6212,0.2041,51.47
0.0185,0.0626,0.9188,95.01
0.0484,0.9116,0.04,49.58
0.4837,0.3267,0.1895,35.29
0.0404,0.8474,0.1122,53.59
0.1195,0.7037,0.1768,52.87
0.044,0.9383,0.0177,48.69
0.0778,0.6667,0.2555,58.88
0.0545,0.7956,0.1498,54.77
0.0585,0.7714,0.1701,55.58
0.0397,0.9386,0.0216,49.09
0.3187,0.4445,0.2368,45.91
0.3997,0.3315,0.2688,43.46
0.0662,0.8811,0.0528,49.33
0.0542,0.894,0.0519,49.88
0.0835,0.871,0.0456,48.11
0.4419,0.2269,0.3312,44.47
0.355,0.5258,0.1192,38.21
0.0194,0.0892,0.8914,93.6
0.1724,0.7544,0.0732,45.04
0.0459,0.9353,0.0188,48.65
0.0654,0.8512,0.0834,50.9
0.0351,0.9509,0.014,48.95
0.1446,0.7046,0.1508,50.31
0.0364,0.949,0.0146,48.91
0.0546,0.874,0.0713,50.84
0.1296,0.5939,0.2766,57.35
0.0306,0.9538,0.0157,49.25
0.1762,0.3952,0.4286,62.62
0.0597,0.7532,0.1871,56.37
0.0551,0.842,0.1029,52.39
0.2593,0.6535,0.0872,41.4
0.0346,0.6316,0.3338,64.96
0.2365,0.6694,0.094,42.88
0.3027,0.5945,0.1027,40.0
0.0354,0.9502,0.0144,48.95
0.1461,0.0774,0.7764,81.52
0.0707,0.5363,0.393,66.12
0.1244,0.7765,0.0991,48.73
0.0447,0.9162,0.0392,49.73
0.1545,0.5031,0.3424,59.39
0.0435,0.6797,0.2768,61.67
0.0249,0.9612,0.0139,49.45
0.1664,0.7446,0.0891,46.13
0.201,0.7384,0.0606,42.98
0.0791,0.6311,0.2898,60.53
0.0734,0.7577,0.1688,54.77
0.1052,0.8375,0.0574,47.61
0.0733,0.9021,0.0246,47.57
0.1257,0.8416,0.0327,45.35
0.0258,0.9617,0.0125,49.33
0.0264,0.9569,0.0167,49.51
0.1431,0.3933,0.4636,66.03
0.0644,0.8969,0.0388,48.72
0.1333,0.8321,0.0346,45.06
0.0906,0.8439,0.0655,48.75
0.0283,0.1396,0.8321,90.19
0.0274,0.9505,0.0221,49.73
0.1881,0.7145,0.0974,45.47
0.0226,0.0896,0.8878,93.26
0.2103,0.7461,0.0436,41.67
0.0436,0.9287,0.0277,49.21
0.1028,0.6143,0.2829,59.01
0.0354,0.9502,0.0144,48.95
0.6286,0.2058,0.1656,26.85
0.1207,0.8232,0.0561,46.77
0.1268,0.4385,0.4348,65.4
0.1589,0.6611,0.18,51.05
0.0354,0.9502,0.0144,48.95
0.081,0.8754,0.0436,48.13
0.0561,0.6938,0.2501,59.7
0.4843,0.2557,0.26,38.79
0.0598,0.0735,0.8667,90.35
0.2898,0.5117,0.1985,45.44
0.5491,0.2332,0.2177,33.43
0.0866,0.6353,0.2781,59.58
0.1183,0.8591,0.0226,45.22
0.2073,0.5953,0.1974,49.51
0.0202,0.9536,0.0262,50.3
0.4054,0.234,0.3606,47.76
0.2751,0.5473,0.1776,45.13
0.0201,0.0659,0.914,94.69
0.0267,0.7766,0.1967,58.5
0.025,0.9612,0.0138,49.44
0.0551,0.6398,0.305,62.5
0.2814,0.6338,0.0848,40.17
0.1673,0.6552,0.1775,50.51
0.1374,0.2204,0.6423,75.25
0.0642,0.8293,0.1064,52.11
0.0281,0.9579,0.014,49.3
0.0405,0.9468,0.0126,48.61
0.0438,0.9389,0.0173,48.67
0.3421,0.5536,0.1044,38.11
0.0912,0.8671,0.0418,47.53
0.0882,0.8265,0.0853,49.86
0.0189,0.9571,0.024,50.26
0.1252,0.8385,0.0363,45.56
0.2608,0.6062,0.133,43.61
0.0312,0.0933,0.8755,92.22
0.0704,0.8963,0.0333,48.14
0.3233,0.5458,0.1309,40.38
0.1967,0.2685,0.5347,66.9
0.0402,0.9367,0.0231,49.15
0.0573,0.9247,0.018,48.04
0.0669,0.8709,0.0622,49.76
0.0249,0.9526,0.0224,49.87
0.063,0.8794,0.0576,49.73
0.2305,0.2664,0.5032,63.64
0.1203,0.825,0.0547,46.72
0.1039,0.7859,0.1103,50.32
0.022,0.0605,0.9175,94.78
0.0932,0.8001,0.1066,50.67
0.0607,0.8019,0.1374,53.83
